start_time,end_time,timespan,kind_of_data,range_of_data,attribute,all_data,training_data,test_data,accuracy,confusion_matrix,score_report
2021-10-10 22:05:54.211738,2021-10-10 22:05:54.242984,1d,"neg_count, neu_count, pos_count",7,21,205,175,30,0.2666666666666666,"[[1 4 6]
 [1 5 8]
 [1 2 2]]","{'neg': {'precision': 0.3333333333333333, 'recall': 0.09090909090909091, 'f1-score': 0.14285714285714288, 'support': 11}, 'neu': {'precision': 0.45454545454545453, 'recall': 0.35714285714285715, 'f1-score': 0.4, 'support': 14}, 'pos': {'precision': 0.125, 'recall': 0.4, 'f1-score': 0.19047619047619047, 'support': 5}, 'accuracy': 0.26666666666666666, 'macro avg': {'precision': 0.3042929292929293, 'recall': 0.2826839826839827, 'f1-score': 0.24444444444444446, 'support': 30}, 'weighted avg': {'precision': 0.35517676767676765, 'recall': 0.26666666666666666, 'f1-score': 0.27079365079365086, 'support': 30}}"
2021-10-10 22:05:54.305495,2021-10-10 22:05:54.352351,12h,"neg_count, neu_count, pos_count",7,21,417,357,60,0.4166666666666667,"[[ 7  3  1]
 [ 6 13  4]
 [ 8 13  5]]","{'neg': {'precision': 0.3333333333333333, 'recall': 0.6363636363636364, 'f1-score': 0.43749999999999994, 'support': 11}, 'neu': {'precision': 0.4482758620689655, 'recall': 0.5652173913043478, 'f1-score': 0.4999999999999999, 'support': 23}, 'pos': {'precision': 0.5, 'recall': 0.19230769230769232, 'f1-score': 0.2777777777777778, 'support': 26}, 'accuracy': 0.4166666666666667, 'macro avg': {'precision': 0.4272030651340996, 'recall': 0.4646295733252255, 'f1-score': 0.40509259259259256, 'support': 60}, 'weighted avg': {'precision': 0.4496168582375478, 'recall': 0.4166666666666667, 'f1-score': 0.39224537037037027, 'support': 60}}"
2021-10-10 22:05:54.399235,2021-10-10 22:05:54.586737,4h,"neg_count, neu_count, pos_count",7,21,1265,1084,181,0.4033149171270718,"[[12 36 12]
 [ 4 44 20]
 [ 6 30 17]]","{'neg': {'precision': 0.5454545454545454, 'recall': 0.2, 'f1-score': 0.29268292682926833, 'support': 60}, 'neu': {'precision': 0.4, 'recall': 0.6470588235294118, 'f1-score': 0.49438202247191015, 'support': 68}, 'pos': {'precision': 0.3469387755102041, 'recall': 0.32075471698113206, 'f1-score': 0.3333333333333333, 'support': 53}, 'accuracy': 0.40331491712707185, 'macro avg': {'precision': 0.4307977736549165, 'recall': 0.3892711801701813, 'f1-score': 0.37346609421150395, 'support': 181}, 'weighted avg': {'precision': 0.43267971176416326, 'recall': 0.40331491712707185, 'f1-score': 0.3803625403564235, 'support': 181}}"
2021-10-10 22:05:54.649235,2021-10-10 22:05:57.586726,1h,"neg_count, neu_count, pos_count",7,21,5081,4355,726,0.3939393939393939,"[[ 39 116  84]
 [ 38 161  52]
 [ 47 103  86]]","{'neg': {'precision': 0.31451612903225806, 'recall': 0.16317991631799164, 'f1-score': 0.21487603305785125, 'support': 239}, 'neu': {'precision': 0.4236842105263158, 'recall': 0.6414342629482072, 'f1-score': 0.5103011093502378, 'support': 251}, 'pos': {'precision': 0.38738738738738737, 'recall': 0.3644067796610169, 'f1-score': 0.37554585152838427, 'support': 236}, 'accuracy': 0.3939393939393939, 'macro avg': {'precision': 0.3751959089819871, 'recall': 0.3896736529757386, 'f1-score': 0.3669076646454911, 'support': 726}, 'weighted avg': {'precision': 0.3759469905017057, 'recall': 0.3939393939393939, 'f1-score': 0.3692421092402683, 'support': 726}}"
2021-10-10 22:05:57.664858,2021-10-10 22:06:10.789851,30m,"neg_count, neu_count, pos_count",7,21,10169,8716,1453,0.389538885065382,"[[104 222 139]
 [ 86 311 101]
 [105 234 151]]","{'neg': {'precision': 0.3525423728813559, 'recall': 0.22365591397849463, 'f1-score': 0.2736842105263158, 'support': 465}, 'neu': {'precision': 0.40547588005215124, 'recall': 0.6244979919678715, 'f1-score': 0.49169960474308305, 'support': 498}, 'pos': {'precision': 0.38618925831202044, 'recall': 0.3081632653061224, 'f1-score': 0.3427922814982973, 'support': 490}, 'accuracy': 0.389538885065382, 'macro avg': {'precision': 0.38140250374850915, 'recall': 0.3854390570841628, 'f1-score': 0.36939203225589873, 'support': 1453}, 'weighted avg': {'precision': 0.3820316092420453, 'recall': 0.389538885065382, 'f1-score': 0.3717121672339697, 'support': 1453}}"
2021-10-10 22:06:10.836736,2021-10-10 22:07:08.102352,15m,"neg_count, neu_count, pos_count",7,21,20345,17438,2907,0.4083247334021327,"[[238 417 300]
 [177 638 240]
 [180 406 311]]","{'neg': {'precision': 0.4, 'recall': 0.24921465968586387, 'f1-score': 0.3070967741935484, 'support': 955}, 'neu': {'precision': 0.43668720054757015, 'recall': 0.604739336492891, 'f1-score': 0.5071542130365659, 'support': 1055}, 'pos': {'precision': 0.3654524089306698, 'recall': 0.346711259754738, 'f1-score': 0.35583524027459956, 'support': 897}, 'accuracy': 0.40832473340213277, 'macro avg': {'precision': 0.40071320315941333, 'recall': 0.400221751977831, 'f1-score': 0.3900287425015713, 'support': 2907}, 'weighted avg': {'precision': 0.402654216507911, 'recall': 0.40832473340213277, 'f1-score': 0.39474004975394966, 'support': 2907}}"
2021-10-10 22:07:08.149242,2021-10-10 22:32:50.985596,5m,"neg_count, neu_count, pos_count",7,21,61049,52327,8722,0.3828250401284109,"[[ 910 1082  807]
 [ 773 1570  736]
 [ 848 1137  859]]","{'neg': {'precision': 0.35954168312919793, 'recall': 0.3251161128974634, 'f1-score': 0.3414634146341463, 'support': 2799}, 'neu': {'precision': 0.4143573502243336, 'recall': 0.5099058135758363, 'f1-score': 0.45719277810133957, 'support': 3079}, 'pos': {'precision': 0.35761865112406327, 'recall': 0.3020393811533052, 'f1-score': 0.3274876096073199, 'support': 2844}, 'accuracy': 0.3828250401284109, 'macro avg': {'precision': 0.37717256149253164, 'recall': 0.3790204358755349, 'f1-score': 0.37538126744760186, 'support': 8722}, 'weighted avg': {'precision': 0.378265408875967, 'recall': 0.3828250401284109, 'f1-score': 0.37776053921786484, 'support': 8722}}"
2021-10-10 22:32:51.063722,2021-10-10 22:32:51.094966,1d,"neg_count, neu_count, pos_count",8,24,204,174,30,0.3,"[[2 5 7]
 [1 4 1]
 [2 5 3]]","{'neg': {'precision': 0.4, 'recall': 0.14285714285714285, 'f1-score': 0.21052631578947364, 'support': 14}, 'neu': {'precision': 0.2857142857142857, 'recall': 0.6666666666666666, 'f1-score': 0.4, 'support': 6}, 'pos': {'precision': 0.2727272727272727, 'recall': 0.3, 'f1-score': 0.28571428571428564, 'support': 10}, 'accuracy': 0.3, 'macro avg': {'precision': 0.3194805194805195, 'recall': 0.36984126984126986, 'f1-score': 0.2987468671679198, 'support': 30}, 'weighted avg': {'precision': 0.3347186147186147, 'recall': 0.3, 'f1-score': 0.27348370927318294, 'support': 30}}"
2021-10-10 22:32:51.157479,2021-10-10 22:32:51.204352,12h,"neg_count, neu_count, pos_count",8,24,416,356,60,0.35,"[[ 4  9  7]
 [ 2 11  8]
 [ 0 13  6]]","{'neg': {'precision': 0.6666666666666666, 'recall': 0.2, 'f1-score': 0.30769230769230765, 'support': 20}, 'neu': {'precision': 0.3333333333333333, 'recall': 0.5238095238095238, 'f1-score': 0.40740740740740733, 'support': 21}, 'pos': {'precision': 0.2857142857142857, 'recall': 0.3157894736842105, 'f1-score': 0.3, 'support': 19}, 'accuracy': 0.35, 'macro avg': {'precision': 0.42857142857142855, 'recall': 0.3465329991645782, 'f1-score': 0.33836657169990497, 'support': 60}, 'weighted avg': {'precision': 0.42936507936507934, 'recall': 0.35, 'f1-score': 0.3401566951566951, 'support': 60}}"
2021-10-10 22:32:51.251224,2021-10-10 22:32:51.454341,4h,"neg_count, neu_count, pos_count",8,24,1264,1083,181,0.3812154696132597,"[[ 8 30 12]
 [11 41 14]
 [11 34 20]]","{'neg': {'precision': 0.26666666666666666, 'recall': 0.16, 'f1-score': 0.2, 'support': 50}, 'neu': {'precision': 0.3904761904761905, 'recall': 0.6212121212121212, 'f1-score': 0.47953216374269003, 'support': 66}, 'pos': {'precision': 0.43478260869565216, 'recall': 0.3076923076923077, 'f1-score': 0.36036036036036034, 'support': 65}, 'accuracy': 0.3812154696132597, 'macro avg': {'precision': 0.36397515527950314, 'recall': 0.362968142968143, 'f1-score': 0.34663084136768346, 'support': 181}, 'weighted avg': {'precision': 0.37218580922640493, 'recall': 0.3812154696132597, 'f1-score': 0.3595168300024363, 'support': 181}}"
2021-10-10 22:32:51.516853,2021-10-10 22:32:54.438714,1h,"neg_count, neu_count, pos_count",8,24,5080,4354,726,0.3691460055096419,"[[ 36 109  74]
 [ 35 149  61]
 [ 57 122  83]]","{'neg': {'precision': 0.28125, 'recall': 0.1643835616438356, 'f1-score': 0.207492795389049, 'support': 219}, 'neu': {'precision': 0.39210526315789473, 'recall': 0.6081632653061224, 'f1-score': 0.4768, 'support': 245}, 'pos': {'precision': 0.38073394495412843, 'recall': 0.31679389312977096, 'f1-score': 0.3458333333333333, 'support': 262}, 'accuracy': 0.3691460055096419, 'macro avg': {'precision': 0.3513630693706744, 'recall': 0.3631135733599096, 'f1-score': 0.34337537624079406, 'support': 726}, 'weighted avg': {'precision': 0.3545617535146913, 'recall': 0.3691460055096419, 'f1-score': 0.34829925003241746, 'support': 726}}"
2021-10-10 22:32:54.501215,2021-10-10 22:33:07.454340,30m,"neg_count, neu_count, pos_count",8,24,10168,8715,1453,0.4101858224363386,"[[100 195 151]
 [ 83 317 123]
 [ 96 209 179]]","{'neg': {'precision': 0.35842293906810035, 'recall': 0.2242152466367713, 'f1-score': 0.27586206896551724, 'support': 446}, 'neu': {'precision': 0.43966712898751736, 'recall': 0.6061185468451242, 'f1-score': 0.5096463022508039, 'support': 523}, 'pos': {'precision': 0.39514348785871967, 'recall': 0.36983471074380164, 'f1-score': 0.3820704375667022, 'support': 484}, 'accuracy': 0.4101858224363386, 'macro avg': {'precision': 0.3977445186381125, 'recall': 0.40005616807523237, 'f1-score': 0.3891929362610078, 'support': 1453}, 'weighted avg': {'precision': 0.39989813310974853, 'recall': 0.4101858224363386, 'f1-score': 0.3953899453668788, 'support': 1453}}"
2021-10-10 22:33:07.516848,2021-10-10 22:34:03.110592,15m,"neg_count, neu_count, pos_count",8,24,20344,17437,2907,0.3983488132094943,"[[227 389 274]
 [233 635 230]
 [203 420 296]]","{'neg': {'precision': 0.34238310708898945, 'recall': 0.2550561797752809, 'f1-score': 0.292337411461687, 'support': 890}, 'neu': {'precision': 0.43975069252077564, 'recall': 0.5783242258652095, 'f1-score': 0.4996066089693155, 'support': 1098}, 'pos': {'precision': 0.37, 'recall': 0.3220892274211099, 'f1-score': 0.34438627108784176, 'support': 919}, 'accuracy': 0.39834881320949433, 'macro avg': {'precision': 0.38404459986992173, 'recall': 0.3851565443538667, 'f1-score': 0.3787767638396147, 'support': 2907}, 'weighted avg': {'precision': 0.387890342517032, 'recall': 0.39834881320949433, 'f1-score': 0.38707923494287466, 'support': 2907}}"
2021-10-10 22:34:03.173099,2021-10-10 23:01:48.310120,5m,"neg_count, neu_count, pos_count",8,24,61048,52326,8722,0.3805319880761293,"[[ 838 1129  835]
 [ 767 1577  714]
 [ 892 1066  904]]","{'neg': {'precision': 0.3356027232679215, 'recall': 0.2990720913633119, 'f1-score': 0.316286091715418, 'support': 2802}, 'neu': {'precision': 0.41808059384941676, 'recall': 0.5156965336821452, 'f1-score': 0.46178623718887263, 'support': 3058}, 'pos': {'precision': 0.3685283326538932, 'recall': 0.3158630328441649, 'f1-score': 0.34016933207902167, 'support': 2862}, 'accuracy': 0.3805319880761293, 'macro avg': {'precision': 0.37407054992374383, 'recall': 0.37687721929654067, 'f1-score': 0.3727472203277708, 'support': 8722}, 'weighted avg': {'precision': 0.3753241658614624, 'recall': 0.3805319880761293, 'f1-score': 0.37513650203168236, 'support': 8722}}"
2021-10-10 23:01:48.388245,2021-10-10 23:01:48.419496,1d,"neg_count, neu_count, pos_count",9,27,203,174,29,0.2413793103448276,"[[0 6 3]
 [1 5 2]
 [5 5 2]]","{'neg': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 9}, 'neu': {'precision': 0.3125, 'recall': 0.625, 'f1-score': 0.4166666666666667, 'support': 8}, 'pos': {'precision': 0.2857142857142857, 'recall': 0.16666666666666666, 'f1-score': 0.2105263157894737, 'support': 12}, 'accuracy': 0.2413793103448276, 'macro avg': {'precision': 0.1994047619047619, 'recall': 0.2638888888888889, 'f1-score': 0.20906432748538015, 'support': 29}, 'weighted avg': {'precision': 0.2044334975369458, 'recall': 0.2413793103448276, 'f1-score': 0.20205686630369027, 'support': 29}}"
2021-10-10 23:01:48.482003,2021-10-10 23:01:48.528873,12h,"neg_count, neu_count, pos_count",9,27,415,355,60,0.4666666666666667,"[[10  6  4]
 [ 2 15  2]
 [ 7 11  3]]","{'neg': {'precision': 0.5263157894736842, 'recall': 0.5, 'f1-score': 0.5128205128205129, 'support': 20}, 'neu': {'precision': 0.46875, 'recall': 0.7894736842105263, 'f1-score': 0.5882352941176471, 'support': 19}, 'pos': {'precision': 0.3333333333333333, 'recall': 0.14285714285714285, 'f1-score': 0.2, 'support': 21}, 'accuracy': 0.4666666666666667, 'macro avg': {'precision': 0.44279970760233917, 'recall': 0.4774436090225564, 'f1-score': 0.43368526897938664, 'support': 60}, 'weighted avg': {'precision': 0.44054276315789476, 'recall': 0.4666666666666667, 'f1-score': 0.4272146807440925, 'support': 60}}"
2021-10-10 23:01:48.575761,2021-10-10 23:01:48.794473,4h,"neg_count, neu_count, pos_count",9,27,1263,1082,181,0.3977900552486187,"[[ 9 30 18]
 [20 47  8]
 [ 7 26 16]]","{'neg': {'precision': 0.25, 'recall': 0.15789473684210525, 'f1-score': 0.1935483870967742, 'support': 57}, 'neu': {'precision': 0.4563106796116505, 'recall': 0.6266666666666667, 'f1-score': 0.5280898876404495, 'support': 75}, 'pos': {'precision': 0.38095238095238093, 'recall': 0.32653061224489793, 'f1-score': 0.3516483516483516, 'support': 49}, 'accuracy': 0.39779005524861877, 'macro avg': {'precision': 0.3624210201880105, 'recall': 0.3703640052512233, 'f1-score': 0.35776220879519177, 'support': 181}, 'weighted avg': {'precision': 0.37093904772121794, 'recall': 0.39779005524861877, 'f1-score': 0.37497109871999484, 'support': 181}}"
2021-10-10 23:01:48.872597,2021-10-10 23:01:51.856995,1h,"neg_count, neu_count, pos_count",9,27,5079,4353,726,0.3856749311294766,"[[ 38 113  72]
 [ 44 159  54]
 [ 39 124  83]]","{'neg': {'precision': 0.3140495867768595, 'recall': 0.17040358744394618, 'f1-score': 0.22093023255813954, 'support': 223}, 'neu': {'precision': 0.4015151515151515, 'recall': 0.6186770428015564, 'f1-score': 0.48698315467075043, 'support': 257}, 'pos': {'precision': 0.39712918660287083, 'recall': 0.33739837398373984, 'f1-score': 0.3648351648351648, 'support': 246}, 'accuracy': 0.3856749311294766, 'macro avg': {'precision': 0.3708979749649606, 'recall': 0.3754930014097475, 'f1-score': 0.35758285068801826, 'support': 726}, 'weighted avg': {'precision': 0.3731628535742973, 'recall': 0.3856749311294766, 'f1-score': 0.36387267652933686, 'support': 726}}"
2021-10-10 23:01:51.950753,2021-10-10 23:02:05.185099,30m,"neg_count, neu_count, pos_count",9,27,10167,8714,1453,0.3977976600137646,"[[ 96 212 135]
 [ 85 308 146]
 [ 98 199 174]]","{'neg': {'precision': 0.34408602150537637, 'recall': 0.21670428893905191, 'f1-score': 0.2659279778393352, 'support': 443}, 'neu': {'precision': 0.4283727399165508, 'recall': 0.5714285714285714, 'f1-score': 0.4896661367249603, 'support': 539}, 'pos': {'precision': 0.3824175824175824, 'recall': 0.36942675159235666, 'f1-score': 0.3758099352051836, 'support': 471}, 'accuracy': 0.3977976600137646, 'macro avg': {'precision': 0.3849587812798365, 'recall': 0.38585320398666, 'f1-score': 0.377134683256493, 'support': 1453}, 'weighted avg': {'precision': 0.38777818008298964, 'recall': 0.3977976600137646, 'f1-score': 0.3845441303229322, 'support': 1453}}"
2021-10-10 23:02:05.263230,2021-10-10 23:03:04.587890,15m,"neg_count, neu_count, pos_count",9,27,20343,17436,2907,0.3938768489852081,"[[233 415 262]
 [201 624 234]
 [210 440 288]]","{'neg': {'precision': 0.36180124223602483, 'recall': 0.256043956043956, 'f1-score': 0.29987129987129985, 'support': 910}, 'neu': {'precision': 0.42190669371196754, 'recall': 0.5892351274787535, 'f1-score': 0.49172576832151293, 'support': 1059}, 'pos': {'precision': 0.3673469387755102, 'recall': 0.3070362473347548, 'f1-score': 0.3344947735191638, 'support': 938}, 'accuracy': 0.39387684898520814, 'macro avg': {'precision': 0.3836849582411675, 'recall': 0.38410511028582145, 'f1-score': 0.3753639472373256, 'support': 2907}, 'weighted avg': {'precision': 0.3854866692972772, 'recall': 0.39387684898520814, 'f1-score': 0.38093449229320286, 'support': 2907}}"
2021-10-10 23:03:04.666023,2021-10-10 23:34:25.511969,5m,"neg_count, neu_count, pos_count",9,27,61047,52326,8721,0.3877995642701525,"[[ 823 1212  781]
 [ 667 1704  715]
 [ 767 1197  855]]","{'neg': {'precision': 0.3646433318564466, 'recall': 0.2922585227272727, 'f1-score': 0.3244628424995072, 'support': 2816}, 'neu': {'precision': 0.41429613420860684, 'recall': 0.5521710952689566, 'f1-score': 0.4733990832060009, 'support': 3086}, 'pos': {'precision': 0.3636750319013186, 'recall': 0.3032990422135509, 'f1-score': 0.33075435203094783, 'support': 2819}, 'accuracy': 0.3877995642701525, 'macro avg': {'precision': 0.38087149932212405, 'recall': 0.38257622006992675, 'f1-score': 0.37620542591215195, 'support': 8721}, 'weighted avg': {'precision': 0.3819004022021938, 'recall': 0.3877995642701525, 'f1-score': 0.37919888242490235, 'support': 8721}}"
2021-10-10 23:34:25.621345,2021-10-10 23:34:25.652589,1d,"neg_count, neu_count, pos_count",10,30,202,173,29,0.2758620689655172,"[[2 4 4]
 [3 5 1]
 [5 4 1]]","{'neg': {'precision': 0.2, 'recall': 0.2, 'f1-score': 0.20000000000000004, 'support': 10}, 'neu': {'precision': 0.38461538461538464, 'recall': 0.5555555555555556, 'f1-score': 0.4545454545454546, 'support': 9}, 'pos': {'precision': 0.16666666666666666, 'recall': 0.1, 'f1-score': 0.125, 'support': 10}, 'accuracy': 0.27586206896551724, 'macro avg': {'precision': 0.2504273504273504, 'recall': 0.28518518518518515, 'f1-score': 0.2598484848484849, 'support': 29}, 'weighted avg': {'precision': 0.24580017683465957, 'recall': 0.27586206896551724, 'f1-score': 0.25313479623824453, 'support': 29}}"
2021-10-10 23:34:25.730720,2021-10-10 23:34:25.777594,12h,"neg_count, neu_count, pos_count",10,30,414,354,60,0.4166666666666667,"[[ 5 11  3]
 [ 1 15  7]
 [ 3 10  5]]","{'neg': {'precision': 0.5555555555555556, 'recall': 0.2631578947368421, 'f1-score': 0.35714285714285715, 'support': 19}, 'neu': {'precision': 0.4166666666666667, 'recall': 0.6521739130434783, 'f1-score': 0.5084745762711865, 'support': 23}, 'pos': {'precision': 0.3333333333333333, 'recall': 0.2777777777777778, 'f1-score': 0.303030303030303, 'support': 18}, 'accuracy': 0.4166666666666667, 'macro avg': {'precision': 0.4351851851851852, 'recall': 0.39770319518603275, 'f1-score': 0.38954924548144887, 'support': 60}, 'weighted avg': {'precision': 0.4356481481481482, 'recall': 0.4166666666666667, 'f1-score': 0.39891958324161714, 'support': 60}}"
2021-10-10 23:34:25.855727,2021-10-10 23:34:26.058849,4h,"neg_count, neu_count, pos_count",10,30,1262,1081,181,0.4640883977900552,"[[16 26  9]
 [ 8 51 16]
 [ 9 29 17]]","{'neg': {'precision': 0.48484848484848486, 'recall': 0.3137254901960784, 'f1-score': 0.380952380952381, 'support': 51}, 'neu': {'precision': 0.4811320754716981, 'recall': 0.68, 'f1-score': 0.56353591160221, 'support': 75}, 'pos': {'precision': 0.40476190476190477, 'recall': 0.3090909090909091, 'f1-score': 0.3505154639175258, 'support': 55}, 'accuracy': 0.46408839779005523, 'macro avg': {'precision': 0.4569141550273626, 'recall': 0.4342721330956625, 'f1-score': 0.43166791882403893, 'support': 181}, 'weighted avg': {'precision': 0.45897283508041353, 'recall': 0.46408839779005523, 'f1-score': 0.4473597531171331, 'support': 181}}"
